Id,Predicted
4018,NEGATIVE
4019,POSITIVE
4020,POSITIVE
4021,POSITIVE
4022,NEGATIVE
4023,NEGATIVE
4024,NEUTRAL
4025,NEUTRAL
4026,NEGATIVE
4027,NEUTRAL
4028,NEGATIVE
4029,POSITIVE
4030,NEUTRAL
4031,POSITIVE
4032,NEGATIVE
4033,NEGATIVE
4034,POSITIVE
4035,POSITIVE
4036,POSITIVE
4037,NEGATIVE
4038,NEGATIVE
4039,NEUTRAL
4040,NEGATIVE
4041,NEUTRAL
4042,POSITIVE
4043,POSITIVE
4044,NEGATIVE
4045,NEGATIVE
4046,NEGATIVE
4047,NEGATIVE
4048,POSITIVE
4049,POSITIVE
4050,POSITIVE
4051,POSITIVE
4052,NEUTRAL
4053,NEGATIVE
4054,POSITIVE
4055,NEGATIVE
4056,NEGATIVE
4057,NEGATIVE
4058,NEGATIVE
4059,NEGATIVE
4060,POSITIVE
4061,POSITIVE
4062,POSITIVE
4063,NEGATIVE
4064,NEUTRAL
4065,NEGATIVE
4066,POSITIVE
4067,POSITIVE
4068,POSITIVE
4069,NEGATIVE
4070,NEGATIVE
4071,NEGATIVE
4072,NEGATIVE
4073,NEGATIVE
4074,NEGATIVE
4075,POSITIVE
4076,NEGATIVE
4077,NEGATIVE
4078,NEGATIVE
4079,NEGATIVE
4080,POSITIVE
4081,NEGATIVE
4082,POSITIVE
4083,NEGATIVE
4084,NEGATIVE
4085,NEGATIVE
4086,NEGATIVE
4087,NEGATIVE
4088,POSITIVE
4089,NEUTRAL
4090,NEGATIVE
4091,NEGATIVE
4092,NEGATIVE
4093,NEGATIVE
4094,NEUTRAL
4095,NEGATIVE
4096,NEGATIVE
4097,NEUTRAL
4098,POSITIVE
4099,POSITIVE
4100,NEGATIVE
4101,NEGATIVE
4102,NEGATIVE
4103,POSITIVE
4104,NEGATIVE
4105,NEGATIVE
4106,NEUTRAL
4107,POSITIVE
4108,NEGATIVE
4109,NEUTRAL
4110,NEUTRAL
4111,NEGATIVE
4112,NEUTRAL
4113,POSITIVE
4114,NEGATIVE
4115,POSITIVE
4116,NEUTRAL
4117,NEGATIVE
4118,NEGATIVE
4119,POSITIVE
4120,NEGATIVE
4121,NEUTRAL
4122,NEGATIVE
4123,NEGATIVE
4124,NEGATIVE
4125,POSITIVE
4126,POSITIVE
4127,NEGATIVE
4128,NEGATIVE
4129,NEUTRAL
4130,POSITIVE
4131,POSITIVE
4132,NEGATIVE
4133,NEUTRAL
4134,NEUTRAL
4135,NEGATIVE
4136,POSITIVE
4137,POSITIVE
4138,POSITIVE
4139,POSITIVE
4140,NEGATIVE
4141,NEGATIVE
4142,NEUTRAL
4143,POSITIVE
4144,NEGATIVE
4145,POSITIVE
4146,POSITIVE
4147,POSITIVE
4148,POSITIVE
4149,NEGATIVE
4150,NEGATIVE
4151,POSITIVE
4152,NEGATIVE
4153,NEGATIVE
4154,NEGATIVE
4155,NEGATIVE
4156,POSITIVE
4157,NEUTRAL
4158,NEUTRAL
4159,NEGATIVE
4160,NEGATIVE
4161,POSITIVE
4162,NEGATIVE
4163,NEGATIVE
4164,NEGATIVE
4165,POSITIVE
4166,NEGATIVE
4167,POSITIVE
4168,POSITIVE
4169,NEGATIVE
4170,POSITIVE
4171,POSITIVE
4172,NEGATIVE
4173,NEUTRAL
4174,NEGATIVE
4175,POSITIVE
4176,POSITIVE
4177,POSITIVE
4178,NEGATIVE
4179,NEGATIVE
4180,NEUTRAL
4181,NEGATIVE
4182,NEGATIVE
4183,NEGATIVE
4184,POSITIVE
4185,NEGATIVE
4186,POSITIVE
4187,POSITIVE
4188,NEUTRAL
4189,NEGATIVE
4190,NEUTRAL
4191,NEGATIVE
4192,POSITIVE
4193,NEGATIVE
4194,NEGATIVE
4195,NEGATIVE
4196,NEUTRAL
4197,NEGATIVE
4198,POSITIVE
4199,NEGATIVE
4200,NEGATIVE
4201,NEGATIVE
4202,NEGATIVE
4203,NEGATIVE
4204,NEGATIVE
4205,NEUTRAL
4206,NEGATIVE
4207,POSITIVE
4208,NEGATIVE
4209,NEGATIVE
4210,NEGATIVE
4211,POSITIVE
4212,NEUTRAL
4213,NEGATIVE
4214,NEUTRAL
4215,NEGATIVE
4216,NEGATIVE
4217,NEUTRAL
4218,NEGATIVE
4219,NEUTRAL
4220,POSITIVE
4221,NEUTRAL
4222,POSITIVE
4223,NEUTRAL
4224,NEGATIVE
4225,NEGATIVE
4226,NEGATIVE
4227,NEUTRAL
4228,NEUTRAL
4229,NEGATIVE
4230,NEGATIVE
4231,POSITIVE
4232,NEGATIVE
4233,NEGATIVE
4234,NEUTRAL
4235,NEGATIVE
4236,NEUTRAL
4237,NEGATIVE
4238,NEUTRAL
4239,NEGATIVE
4240,NEUTRAL
4241,NEUTRAL
4242,NEGATIVE
4243,NEGATIVE
4244,NEGATIVE
4245,POSITIVE
4246,NEGATIVE
4247,NEGATIVE
4248,NEGATIVE
4249,NEUTRAL
4250,POSITIVE
4251,POSITIVE
4252,NEGATIVE
4253,NEUTRAL
4254,POSITIVE
4255,POSITIVE
4256,NEUTRAL
4257,NEGATIVE
4258,POSITIVE
4259,NEGATIVE
4260,NEGATIVE
4261,NEGATIVE
4262,POSITIVE
4263,NEGATIVE
4264,NEUTRAL
4265,NEGATIVE
4266,NEGATIVE
4267,NEGATIVE
4268,NEGATIVE
4269,NEGATIVE
4270,NEGATIVE
4271,NEGATIVE
4272,NEUTRAL
4273,NEGATIVE
4274,NEUTRAL
4275,NEUTRAL
4276,NEGATIVE
4277,POSITIVE
4278,NEGATIVE
4279,NEGATIVE
4280,POSITIVE
4281,NEGATIVE
4282,NEGATIVE
4283,POSITIVE
4284,POSITIVE
4285,NEGATIVE
4286,NEUTRAL
4287,NEGATIVE
4288,NEUTRAL
4289,POSITIVE
4290,POSITIVE
4291,NEGATIVE
4292,NEGATIVE
4293,POSITIVE
4294,POSITIVE
4295,POSITIVE
4296,NEGATIVE
4297,NEGATIVE
4298,NEGATIVE
4299,NEUTRAL
4300,NEUTRAL
4301,POSITIVE
4302,NEGATIVE
4303,NEGATIVE
4304,NEUTRAL
4305,NEGATIVE
4306,POSITIVE
4307,POSITIVE
4308,NEGATIVE
4309,NEGATIVE
4310,NEUTRAL
4311,POSITIVE
4312,NEUTRAL
4313,NEGATIVE
4314,NEUTRAL
4315,NEGATIVE
4316,NEGATIVE
4317,NEGATIVE
4318,NEUTRAL
4319,NEGATIVE
4320,POSITIVE
4321,NEGATIVE
4322,POSITIVE
4323,POSITIVE
4324,NEUTRAL
4325,NEGATIVE
4326,POSITIVE
4327,NEGATIVE
4328,NEGATIVE
4329,NEGATIVE
4330,NEUTRAL
4331,POSITIVE
4332,POSITIVE
4333,POSITIVE
4334,NEUTRAL
4335,NEGATIVE
4336,POSITIVE
4337,NEGATIVE
4338,NEUTRAL
4339,NEUTRAL
4340,NEGATIVE
4341,NEUTRAL
4342,NEGATIVE
4343,NEGATIVE
4344,POSITIVE
4345,NEUTRAL
4346,POSITIVE
4347,POSITIVE
4348,NEGATIVE
4349,NEUTRAL
4350,NEUTRAL
4351,NEGATIVE
4352,POSITIVE
4353,NEGATIVE
4354,NEGATIVE
4355,NEGATIVE
4356,POSITIVE
4357,NEGATIVE
4358,POSITIVE
4359,NEUTRAL
4360,POSITIVE
4361,NEGATIVE
4362,NEGATIVE
4363,NEGATIVE
4364,NEUTRAL
4365,NEGATIVE
4366,NEUTRAL
4367,NEGATIVE
4368,POSITIVE
4369,NEGATIVE
4370,POSITIVE
4371,POSITIVE
4372,POSITIVE
4373,POSITIVE
4374,NEUTRAL
4375,POSITIVE
4376,NEGATIVE
4377,POSITIVE
4378,NEGATIVE
4379,POSITIVE
4380,NEGATIVE
4381,NEGATIVE
4382,NEGATIVE
4383,NEGATIVE
4384,NEGATIVE
4385,NEGATIVE
4386,NEUTRAL
4387,NEGATIVE
4388,POSITIVE
4389,POSITIVE
4390,POSITIVE
4391,NEGATIVE
4392,NEGATIVE
4393,NEGATIVE
4394,NEGATIVE
4395,NEGATIVE
4396,NEGATIVE
4397,NEGATIVE
4398,POSITIVE
4399,NEGATIVE
4400,NEGATIVE
4401,NEUTRAL
4402,POSITIVE
4403,NEGATIVE
4404,POSITIVE
4405,POSITIVE
4406,NEGATIVE
4407,POSITIVE
4408,NEUTRAL
4409,POSITIVE
4410,POSITIVE
4411,NEGATIVE
4412,NEUTRAL
4413,NEUTRAL
4414,POSITIVE
4415,POSITIVE
4416,NEUTRAL
4417,POSITIVE
4418,NEGATIVE
4419,POSITIVE
4420,NEGATIVE
4421,NEUTRAL
4422,NEGATIVE
4423,NEUTRAL
4424,POSITIVE
4425,NEGATIVE
4426,POSITIVE
4427,NEGATIVE
4428,NEGATIVE
4429,NEGATIVE
4430,POSITIVE
4431,NEGATIVE
4432,NEGATIVE
4433,NEGATIVE
4434,NEGATIVE
4435,NEGATIVE
4436,POSITIVE
4437,NEUTRAL
4438,NEUTRAL
4439,POSITIVE
4440,POSITIVE
4441,POSITIVE
4442,POSITIVE
4443,NEGATIVE
4444,NEGATIVE
4445,NEGATIVE
4446,NEUTRAL
4447,NEUTRAL
4448,NEGATIVE
4449,POSITIVE
4450,NEUTRAL
4451,POSITIVE
4452,POSITIVE
4453,NEUTRAL
4454,POSITIVE
4455,POSITIVE
4456,NEGATIVE
4457,NEGATIVE
4458,POSITIVE
4459,NEUTRAL
4460,POSITIVE
4461,NEUTRAL
4462,NEUTRAL
4463,POSITIVE
4464,NEUTRAL
4465,NEGATIVE
4466,NEGATIVE
4467,NEUTRAL
4468,NEUTRAL
4469,NEGATIVE
4470,POSITIVE
4471,NEGATIVE
4472,NEGATIVE
4473,POSITIVE
4474,NEGATIVE
4475,NEGATIVE
4476,POSITIVE
4477,POSITIVE
4478,NEUTRAL
4479,NEGATIVE
4480,NEUTRAL
4481,NEUTRAL
4482,NEGATIVE
4483,NEGATIVE
4484,NEGATIVE
4485,NEGATIVE
4486,NEGATIVE
4487,NEUTRAL
4488,NEUTRAL
4489,NEUTRAL
4490,NEGATIVE
4491,POSITIVE
4492,NEUTRAL
4493,POSITIVE
4494,NEGATIVE
4495,NEGATIVE
4496,NEGATIVE
4497,NEUTRAL
4498,NEGATIVE
4499,NEGATIVE
4500,POSITIVE
4501,NEGATIVE
4502,NEGATIVE
4503,NEUTRAL
4504,NEGATIVE
4505,NEGATIVE
4506,NEGATIVE
4507,NEUTRAL
4508,POSITIVE
4509,NEUTRAL
4510,NEGATIVE
4511,POSITIVE
4512,POSITIVE
4513,NEGATIVE
4514,NEGATIVE
4515,NEGATIVE
4516,NEGATIVE
4517,NEGATIVE
4518,NEGATIVE
4519,POSITIVE
4520,NEGATIVE
4521,NEGATIVE
4522,NEGATIVE
4523,NEGATIVE
4524,NEGATIVE
4525,POSITIVE
4526,NEGATIVE
4527,NEGATIVE
4528,NEUTRAL
4529,NEGATIVE
4530,POSITIVE
4531,NEGATIVE
4532,NEGATIVE
4533,NEGATIVE
4534,NEUTRAL
4535,NEGATIVE
4536,NEGATIVE
4537,NEGATIVE
4538,NEUTRAL
4539,NEUTRAL
4540,NEGATIVE
4541,POSITIVE
4542,POSITIVE
4543,NEGATIVE
4544,NEGATIVE
4545,POSITIVE
4546,NEUTRAL
4547,POSITIVE
4548,NEGATIVE
4549,POSITIVE
4550,NEGATIVE
4551,POSITIVE
4552,POSITIVE
4553,NEUTRAL
4554,POSITIVE
4555,NEGATIVE
4556,NEGATIVE
4557,NEGATIVE
4558,NEUTRAL
4559,NEUTRAL
4560,NEUTRAL
4561,POSITIVE
4562,NEGATIVE
4563,POSITIVE
4564,NEUTRAL
4565,NEGATIVE
4566,NEUTRAL
4567,NEUTRAL
4568,NEUTRAL
4569,POSITIVE
4570,NEUTRAL
4571,NEGATIVE
4572,NEGATIVE
4573,NEGATIVE
4574,NEGATIVE
4575,NEGATIVE
4576,POSITIVE
4577,NEGATIVE
4578,NEGATIVE
4579,NEGATIVE
4580,POSITIVE
4581,POSITIVE
4582,POSITIVE
4583,NEGATIVE
4584,NEGATIVE
4585,POSITIVE
4586,POSITIVE
4587,NEGATIVE
4588,NEGATIVE
4589,NEUTRAL
4590,NEUTRAL
4591,NEUTRAL
4592,POSITIVE
4593,NEGATIVE
4594,NEGATIVE
4595,NEGATIVE
4596,NEUTRAL
4597,POSITIVE
4598,NEUTRAL
4599,NEUTRAL
4600,NEGATIVE
4601,NEUTRAL
4602,NEGATIVE
4603,NEGATIVE
4604,POSITIVE
4605,NEGATIVE
4606,POSITIVE
4607,NEGATIVE
4608,NEGATIVE
4609,POSITIVE
4610,NEGATIVE
4611,NEGATIVE
4612,POSITIVE
4613,POSITIVE
4614,NEUTRAL
4615,POSITIVE
4616,POSITIVE
4617,NEGATIVE
4618,NEGATIVE
4619,NEGATIVE
4620,NEUTRAL
4621,NEGATIVE
4622,NEGATIVE
4623,NEUTRAL
4624,POSITIVE
4625,NEGATIVE
4626,NEGATIVE
4627,POSITIVE
4628,NEGATIVE
4629,NEGATIVE
4630,POSITIVE
4631,NEGATIVE
4632,NEGATIVE
4633,NEGATIVE
4634,NEGATIVE
4635,NEGATIVE
4636,NEGATIVE
4637,NEUTRAL
4638,NEGATIVE
4639,NEGATIVE
4640,NEGATIVE
4641,NEGATIVE
4642,NEGATIVE
4643,NEGATIVE
4644,NEUTRAL
4645,NEUTRAL
4646,NEGATIVE
4647,NEGATIVE
4648,NEGATIVE
4649,NEGATIVE
4650,NEUTRAL
4651,POSITIVE
4652,NEGATIVE
4653,NEGATIVE
4654,NEGATIVE
4655,NEUTRAL
4656,NEGATIVE
4657,NEGATIVE
4658,NEGATIVE
4659,POSITIVE
4660,POSITIVE
4661,NEGATIVE
4662,NEGATIVE
4663,NEUTRAL
4664,POSITIVE
4665,NEUTRAL
4666,NEGATIVE
4667,POSITIVE
4668,NEUTRAL
4669,NEGATIVE
4670,POSITIVE
4671,NEGATIVE
4672,NEGATIVE
4673,NEUTRAL
4674,NEGATIVE
4675,POSITIVE
4676,NEGATIVE
4677,POSITIVE
4678,NEGATIVE
4679,NEGATIVE
4680,NEGATIVE
4681,POSITIVE
4682,POSITIVE
4683,NEGATIVE
4684,POSITIVE
4685,NEGATIVE
4686,NEGATIVE
4687,NEGATIVE
4688,NEGATIVE
4689,NEGATIVE
4690,NEGATIVE
4691,POSITIVE
4692,NEGATIVE
4693,POSITIVE
4694,NEUTRAL
4695,POSITIVE
4696,NEUTRAL
4697,NEGATIVE
4698,NEGATIVE
4699,NEGATIVE
4700,NEUTRAL
4701,POSITIVE
4702,NEGATIVE
4703,NEGATIVE
4704,NEGATIVE
4705,NEUTRAL
4706,NEGATIVE
4707,NEUTRAL
4708,NEGATIVE
4709,NEGATIVE
4710,NEGATIVE
4711,POSITIVE
4712,NEUTRAL
4713,NEGATIVE
4714,NEUTRAL
4715,POSITIVE
4716,NEGATIVE
4717,POSITIVE
4718,NEGATIVE
4719,NEUTRAL
4720,NEGATIVE
4721,POSITIVE
4722,NEUTRAL
4723,NEGATIVE
4724,POSITIVE
4725,POSITIVE
4726,NEUTRAL
4727,NEGATIVE
4728,NEUTRAL
4729,POSITIVE
4730,NEGATIVE
4731,POSITIVE
4732,POSITIVE
4733,NEGATIVE
4734,NEGATIVE
4735,NEUTRAL
4736,POSITIVE
4737,NEGATIVE
4738,NEGATIVE
4739,POSITIVE
4740,NEGATIVE
4741,NEUTRAL
4742,NEGATIVE
4743,NEGATIVE
4744,NEGATIVE
4745,POSITIVE
4746,NEGATIVE
4747,POSITIVE
4748,NEGATIVE
4749,NEUTRAL
4750,POSITIVE
4751,POSITIVE
4752,NEGATIVE
4753,NEGATIVE
4754,NEUTRAL
4755,NEGATIVE
4756,NEGATIVE
4757,NEGATIVE
4758,POSITIVE
4759,NEUTRAL
4760,NEGATIVE
4761,POSITIVE
4762,NEGATIVE
4763,NEGATIVE
4764,NEGATIVE
4765,POSITIVE
4766,NEUTRAL
4767,NEUTRAL
4768,NEUTRAL
4769,NEGATIVE
4770,NEGATIVE
4771,NEGATIVE
4772,POSITIVE
4773,POSITIVE
4774,NEUTRAL
4775,NEUTRAL
4776,NEGATIVE
4777,POSITIVE
4778,NEGATIVE
4779,POSITIVE
4780,NEGATIVE
4781,NEGATIVE
4782,NEGATIVE
4783,NEGATIVE
4784,NEGATIVE
4785,POSITIVE
4786,NEUTRAL
4787,NEGATIVE
4788,NEGATIVE
4789,POSITIVE
4790,NEGATIVE
4791,NEGATIVE
4792,NEGATIVE
4793,NEGATIVE
4794,NEUTRAL
4795,NEGATIVE
4796,NEGATIVE
4797,POSITIVE
4798,POSITIVE
4799,NEGATIVE
4800,POSITIVE
4801,NEUTRAL
4802,NEGATIVE
4803,POSITIVE
4804,NEGATIVE
4805,NEGATIVE
4806,POSITIVE
4807,POSITIVE
4808,NEGATIVE
4809,NEGATIVE
4810,NEGATIVE
4811,NEUTRAL
4812,POSITIVE
4813,NEGATIVE
4814,NEGATIVE
4815,POSITIVE
4816,POSITIVE
4817,POSITIVE
4818,POSITIVE
4819,POSITIVE
4820,POSITIVE
4821,POSITIVE
4822,POSITIVE
4823,NEUTRAL
4824,POSITIVE
4825,NEUTRAL
4826,POSITIVE
4827,POSITIVE
4828,NEUTRAL
4829,POSITIVE
4830,NEGATIVE
4831,POSITIVE
4832,NEGATIVE
4833,NEGATIVE
4834,POSITIVE
4835,NEUTRAL
4836,POSITIVE
4837,NEUTRAL
4838,NEUTRAL
4839,NEGATIVE
4840,NEGATIVE
4841,NEUTRAL
4842,NEGATIVE
4843,NEUTRAL
4844,POSITIVE
4845,NEGATIVE
4846,NEGATIVE
4847,POSITIVE
4848,NEGATIVE
4849,NEUTRAL
4850,POSITIVE
4851,POSITIVE
4852,POSITIVE
4853,NEUTRAL
4854,POSITIVE
4855,POSITIVE
4856,NEGATIVE
4857,NEGATIVE
4858,POSITIVE
4859,POSITIVE
4860,NEGATIVE
4861,NEGATIVE
4862,NEGATIVE
4863,NEUTRAL
4864,NEUTRAL
4865,NEGATIVE
4866,NEGATIVE
4867,POSITIVE
4868,POSITIVE
4869,NEUTRAL
4870,NEUTRAL
4871,NEUTRAL
4872,NEGATIVE
4873,NEUTRAL
4874,NEGATIVE
4875,NEUTRAL
4876,POSITIVE
4877,NEGATIVE
4878,NEGATIVE
4879,POSITIVE
4880,POSITIVE
4881,NEGATIVE
4882,POSITIVE
4883,NEUTRAL
4884,NEUTRAL
4885,POSITIVE
4886,NEUTRAL
4887,NEGATIVE
4888,POSITIVE
4889,NEGATIVE
4890,NEGATIVE
4891,NEUTRAL
4892,POSITIVE
4893,NEUTRAL
4894,NEUTRAL
4895,POSITIVE
4896,NEGATIVE
4897,NEUTRAL
4898,NEGATIVE
4899,NEGATIVE
4900,NEGATIVE
4901,NEGATIVE
4902,NEGATIVE
4903,NEGATIVE
4904,NEGATIVE
4905,POSITIVE
4906,NEUTRAL
4907,NEGATIVE
4908,NEGATIVE
4909,NEGATIVE
4910,POSITIVE
4911,NEGATIVE
4912,NEUTRAL
4913,NEUTRAL
4914,NEGATIVE
4915,NEUTRAL
4916,POSITIVE
4917,NEGATIVE
4918,POSITIVE
4919,NEUTRAL
4920,NEGATIVE
4921,NEGATIVE
4922,NEGATIVE
4923,NEGATIVE
4924,NEGATIVE
4925,NEUTRAL
4926,POSITIVE
4927,NEGATIVE
4928,POSITIVE
4929,NEGATIVE
4930,POSITIVE
4931,NEGATIVE
4932,NEUTRAL
4933,POSITIVE
4934,POSITIVE
4935,NEUTRAL
4936,NEUTRAL
4937,NEUTRAL
4938,POSITIVE
4939,NEGATIVE
4940,POSITIVE
4941,POSITIVE
4942,POSITIVE
4943,POSITIVE
4944,POSITIVE
4945,NEUTRAL
4946,NEGATIVE
4947,POSITIVE
4948,NEGATIVE
4949,NEGATIVE
4950,POSITIVE
4951,NEUTRAL
4952,POSITIVE
4953,POSITIVE
4954,POSITIVE
4955,NEUTRAL
4956,POSITIVE
4957,NEUTRAL
4958,NEGATIVE
4959,POSITIVE
4960,NEGATIVE
4961,NEGATIVE
4962,POSITIVE
4963,NEGATIVE
4964,NEGATIVE
4965,NEGATIVE
4966,POSITIVE
4967,NEGATIVE
4968,NEGATIVE
4969,NEGATIVE
4970,NEGATIVE
4971,POSITIVE
4972,NEGATIVE
4973,POSITIVE
4974,NEGATIVE
4975,NEUTRAL
4976,NEGATIVE
4977,NEGATIVE
4978,POSITIVE
4979,POSITIVE
4980,POSITIVE
4981,POSITIVE
4982,POSITIVE
4983,NEGATIVE
4984,NEGATIVE
4985,NEGATIVE
4986,NEUTRAL
4987,POSITIVE
4988,NEUTRAL
4989,NEGATIVE
4990,NEGATIVE
4991,POSITIVE
4992,NEUTRAL
4993,POSITIVE
4994,NEGATIVE
4995,NEGATIVE
4996,NEGATIVE
4997,NEUTRAL
4998,NEGATIVE
4999,POSITIVE
5000,NEGATIVE
5001,NEGATIVE
5002,POSITIVE
5003,NEGATIVE
5004,NEGATIVE
5005,NEUTRAL
5006,NEUTRAL
5007,POSITIVE
5008,NEGATIVE
5009,NEGATIVE
5010,NEUTRAL
5011,NEUTRAL
5012,NEUTRAL
5013,POSITIVE
5014,NEGATIVE
5015,NEGATIVE
5016,NEGATIVE
5017,NEGATIVE
5018,NEUTRAL
5019,NEGATIVE
5020,NEGATIVE
5021,POSITIVE
5022,NEUTRAL
5023,NEGATIVE
5024,POSITIVE
5025,NEUTRAL
5026,NEGATIVE
5027,NEGATIVE
5028,POSITIVE
5029,NEUTRAL
5030,NEGATIVE
5031,NEUTRAL
5032,NEGATIVE
5033,NEGATIVE
5034,NEGATIVE
5035,NEUTRAL
5036,NEUTRAL
5037,NEUTRAL
5038,NEGATIVE
5039,NEUTRAL
5040,NEGATIVE
5041,NEUTRAL
5042,POSITIVE
5043,NEUTRAL
5044,NEUTRAL
5045,NEGATIVE
5046,NEUTRAL
5047,NEGATIVE
5048,NEGATIVE
5049,NEUTRAL
5050,NEGATIVE
5051,POSITIVE
5052,NEGATIVE
5053,NEGATIVE
5054,POSITIVE
5055,NEUTRAL
5056,NEGATIVE
5057,NEGATIVE
5058,NEGATIVE
5059,POSITIVE
5060,NEUTRAL
5061,NEGATIVE
5062,NEGATIVE
5063,NEUTRAL
5064,NEGATIVE
5065,NEUTRAL
5066,NEGATIVE
5067,NEGATIVE
5068,POSITIVE
5069,NEGATIVE
5070,POSITIVE
5071,NEGATIVE
5072,NEUTRAL
5073,NEGATIVE
5074,POSITIVE
5075,NEGATIVE
5076,POSITIVE
5077,NEGATIVE
5078,POSITIVE
5079,NEUTRAL
5080,POSITIVE
5081,POSITIVE
5082,NEUTRAL
5083,NEGATIVE
5084,NEGATIVE
5085,NEGATIVE
5086,POSITIVE
5087,NEUTRAL
5088,NEUTRAL
5089,NEGATIVE
5090,POSITIVE
5091,NEUTRAL
5092,NEGATIVE
5093,POSITIVE
5094,NEGATIVE
5095,NEGATIVE
5096,POSITIVE
5097,POSITIVE
5098,NEGATIVE
5099,POSITIVE
5100,POSITIVE
5101,NEGATIVE
5102,NEGATIVE
5103,NEGATIVE
5104,NEGATIVE
5105,NEUTRAL
5106,NEGATIVE
5107,NEGATIVE
5108,POSITIVE
5109,POSITIVE
5110,POSITIVE
5111,NEGATIVE
5112,NEUTRAL
5113,NEUTRAL
5114,POSITIVE
5115,NEGATIVE
5116,POSITIVE
5117,POSITIVE
5118,NEGATIVE
5119,NEUTRAL
5120,NEUTRAL
5121,NEGATIVE
5122,NEGATIVE
5123,NEGATIVE
5124,NEGATIVE
5125,NEGATIVE
5126,NEUTRAL
5127,POSITIVE
5128,NEGATIVE
5129,NEGATIVE
5130,NEGATIVE
5131,NEUTRAL
5132,POSITIVE
5133,POSITIVE
5134,POSITIVE
5135,POSITIVE
5136,NEUTRAL
5137,NEUTRAL
5138,NEGATIVE
5139,NEGATIVE
5140,POSITIVE
5141,POSITIVE
5142,NEGATIVE
5143,NEGATIVE
5144,NEGATIVE
5145,NEUTRAL
5146,NEGATIVE
5147,NEGATIVE
5148,NEGATIVE
5149,POSITIVE
5150,NEGATIVE
5151,NEGATIVE
5152,NEGATIVE
5153,POSITIVE
5154,NEUTRAL
5155,NEGATIVE
5156,NEGATIVE
5157,NEUTRAL
5158,NEGATIVE
5159,NEGATIVE
5160,NEGATIVE
5161,NEUTRAL
5162,NEGATIVE
5163,NEGATIVE
5164,NEGATIVE
5165,POSITIVE
5166,NEGATIVE
5167,POSITIVE
5168,POSITIVE
5169,POSITIVE
5170,NEGATIVE
5171,NEGATIVE
5172,POSITIVE
5173,NEGATIVE
5174,POSITIVE
5175,POSITIVE
5176,NEGATIVE
5177,NEUTRAL
5178,NEGATIVE
5179,POSITIVE
5180,POSITIVE
5181,POSITIVE
5182,POSITIVE
5183,POSITIVE
5184,NEGATIVE
5185,NEUTRAL
5186,NEGATIVE
5187,NEGATIVE
5188,POSITIVE
5189,NEGATIVE
5190,NEGATIVE
5191,NEGATIVE
5192,POSITIVE
5193,POSITIVE
5194,NEGATIVE
5195,NEGATIVE
5196,NEGATIVE
5197,NEGATIVE
5198,NEGATIVE
5199,NEGATIVE
5200,NEUTRAL
5201,NEGATIVE
5202,NEUTRAL
5203,NEGATIVE
5204,NEUTRAL
5205,NEGATIVE
5206,NEUTRAL
5207,NEGATIVE
5208,NEGATIVE
5209,NEUTRAL
5210,NEUTRAL
5211,NEUTRAL
5212,NEGATIVE
5213,NEUTRAL
5214,NEGATIVE
5215,NEGATIVE
5216,NEUTRAL
5217,POSITIVE
5218,NEGATIVE
5219,NEGATIVE
5220,NEGATIVE
5221,NEGATIVE
5222,NEGATIVE
5223,POSITIVE
5224,NEUTRAL
5225,NEUTRAL
5226,NEUTRAL
5227,POSITIVE
5228,NEUTRAL
5229,NEGATIVE
5230,POSITIVE
5231,NEGATIVE
5232,POSITIVE
5233,NEUTRAL
5234,NEGATIVE
5235,NEGATIVE
5236,NEGATIVE
5237,NEGATIVE
5238,POSITIVE
5239,NEGATIVE
5240,NEUTRAL
5241,NEUTRAL
5242,NEGATIVE
5243,POSITIVE
5244,NEUTRAL
5245,POSITIVE
5246,NEGATIVE
5247,NEUTRAL
5248,NEUTRAL
5249,NEUTRAL
5250,POSITIVE
5251,POSITIVE
5252,NEUTRAL
5253,POSITIVE
5254,POSITIVE
5255,POSITIVE
5256,NEGATIVE
5257,NEGATIVE
5258,NEGATIVE
5259,NEUTRAL
5260,NEUTRAL
5261,NEUTRAL
5262,POSITIVE
5263,NEGATIVE
5264,NEUTRAL
5265,NEGATIVE
5266,NEUTRAL
5267,NEGATIVE
5268,NEGATIVE
5269,POSITIVE
5270,NEGATIVE
5271,NEGATIVE
5272,POSITIVE
5273,NEGATIVE
5274,NEGATIVE
5275,NEGATIVE
5276,NEGATIVE
5277,NEUTRAL
5278,POSITIVE
5279,NEGATIVE
5280,NEUTRAL
5281,NEGATIVE
5282,NEGATIVE
5283,POSITIVE
5284,NEUTRAL
5285,NEGATIVE
5286,NEGATIVE
5287,NEGATIVE
5288,NEGATIVE
5289,POSITIVE
5290,POSITIVE
5291,NEGATIVE
5292,NEGATIVE
5293,NEGATIVE
5294,POSITIVE
5295,NEGATIVE
5296,NEUTRAL
5297,NEGATIVE
5298,POSITIVE
5299,NEUTRAL
5300,NEGATIVE
5301,NEUTRAL
5302,NEUTRAL
5303,NEGATIVE
5304,POSITIVE
5305,NEGATIVE
5306,POSITIVE
5307,NEUTRAL
5308,NEUTRAL
5309,POSITIVE
5310,NEGATIVE
5311,NEGATIVE
5312,POSITIVE
5313,NEGATIVE
5314,NEGATIVE
5315,POSITIVE
5316,POSITIVE
5317,POSITIVE
5318,POSITIVE
5319,POSITIVE
5320,POSITIVE
5321,POSITIVE
5322,NEUTRAL
5323,NEGATIVE
